src,atom_id1,tgt,atom_id2,weight,x,y,z,isMasked
4,4Nb,1,1Nb,0.5,-0.5,0.0,0.0,0
4,4Nb,2,2Nb,0.707107,-0.5,0.5,0.0,0
4,4Nb,3,3Nb,0.5,0.0,0.5,0.0,0
4,4Nb,5,5Nb,0.707107,-0.5,0.0,0.5,0
4,4Nb,6,6Nb,0.866025,-0.5,0.5,0.5,0
4,4Nb,7,7Nb,0.707107,0.0,0.5,0.5,0
4,4Nb,8,8Nb,0.5,0.0,0.0,0.5,0
4,4Nb,9,9B,0.433013,-0.25,0.25,-0.25,0
4,4Nb,10,10Nb,0.433013,-0.25,-0.25,0.25,0
4,4Nb,11,11Nb,0.829156,-0.75,0.25,0.25,0
4,4Nb,12,12Nb,0.829156,-0.25,0.75,0.25,0
4,4Nb,13,13Nb,0.433013,0.25,0.25,0.25,0
4,4Nb,14,14Nb,0.829156,-0.25,0.25,0.75,0
5,5Nb,0,0Si,0.433013,0.25,0.25,-0.25,0
5,5Nb,1,1Nb,0.5,0.0,0.0,-0.5,0
5,5Nb,2,2Nb,0.707107,0.0,0.5,-0.5,0
5,5Nb,3,3Nb,0.866025,0.5,0.5,-0.5,0
5,5Nb,4,4Nb,0.707107,0.5,0.0,-0.5,0
5,5Nb,6,6Nb,0.5,0.0,0.5,0.0,0
5,5Nb,7,7Nb,0.707107,0.5,0.5,0.0,0
5,5Nb,8,8Nb,0.5,0.5,0.0,0.0,0
5,5Nb,9,9B,0.829156,0.25,0.25,-0.75,0
5,5Nb,10,10Nb,0.433013,0.25,-0.25,-0.25,0
5,5Nb,11,11Nb,0.433013,-0.25,0.25,-0.25,0
5,5Nb,12,12Nb,0.829156,0.25,0.75,-0.25,0
5,5Nb,13,13Nb,0.829156,0.75,0.25,-0.25,0
5,5Nb,14,14Nb,0.433013,0.25,0.25,0.25,0
6,6Nb,0,0Si,0.433013,0.25,-0.25,-0.25,0
6,6Nb,1,1Nb,0.707107,0.0,-0.5,-0.5,0
6,6Nb,2,2Nb,0.5,0.0,0.0,-0.5,0
6,6Nb,3,3Nb,0.707107,0.5,0.0,-0.5,0
6,6Nb,4,4Nb,0.866025,0.5,-0.5,-0.5,0
6,6Nb,5,5Nb,0.5,0.0,-0.5,0.0,0
6,6Nb,7,7Nb,0.5,0.5,0.0,0.0,0
6,6Nb,8,8Nb,0.707107,0.5,-0.5,0.0,0
6,6Nb,9,9B,0.829156,0.25,-0.25,-0.75,0
6,6Nb,10,10Nb,0.829156,0.25,-0.75,-0.25,0
6,6Nb,11,11Nb,0.433013,-0.25,-0.25,-0.25,0
6,6Nb,12,12Nb,0.433013,0.25,0.25,-0.25,0
6,6Nb,13,13Nb,0.829156,0.75,-0.25,-0.25,0
6,6Nb,14,14Nb,0.433013,0.25,-0.25,0.25,0
7,7Nb,0,0Si,0.433013,-0.25,-0.25,-0.25,0
7,7Nb,1,1Nb,0.866025,-0.5,-0.5,-0.5,0
7,7Nb,2,2Nb,0.707107,-0.5,0.0,-0.5,0
7,7Nb,3,3Nb,0.5,0.0,0.0,-0.5,0
7,7Nb,4,4Nb,0.707107,0.0,-0.5,-0.5,0
7,7Nb,5,5Nb,0.707107,-0.5,-0.5,0.0,0
7,7Nb,6,6Nb,0.5,-0.5,0.0,0.0,0
7,7Nb,8,8Nb,0.5,0.0,-0.5,0.0,0
7,7Nb,9,9B,0.829156,-0.25,-0.25,-0.75,0
7,7Nb,10,10Nb,0.829156,-0.25,-0.75,-0.25,0
7,7Nb,11,11Nb,0.829156,-0.75,-0.25,-0.25,0
7,7Nb,12,12Nb,0.433013,-0.25,0.25,-0.25,0
7,7Nb,13,13Nb,0.433013,0.25,-0.25,-0.25,0
7,7Nb,14,14Nb,0.433013,-0.25,-0.25,0.25,0
8,8Nb,0,0Si,0.433013,-0.25,0.25,-0.25,0
8,8Nb,1,1Nb,0.707107,-0.5,0.0,-0.5,0
8,8Nb,2,2Nb,0.866025,-0.5,0.5,-0.5,0
8,8Nb,3,3Nb,0.707107,0.0,0.5,-0.5,0
8,8Nb,4,4Nb,0.5,0.0,0.0,-0.5,0
8,8Nb,5,5Nb,0.5,-0.5,0.0,0.0,0
8,8Nb,6,6Nb,0.707107,-0.5,0.5,0.0,0
8,8Nb,7,7Nb,0.5,0.0,0.5,0.0,0
8,8Nb,9,9B,0.829156,-0.25,0.25,-0.75,0
8,8Nb,10,10Nb,0.433013,-0.25,-0.25,-0.25,0
8,8Nb,11,11Nb,0.829156,-0.75,0.25,-0.25,0
8,8Nb,12,12Nb,0.829156,-0.25,0.75,-0.25,0
8,8Nb,13,13Nb,0.433013,0.25,0.25,-0.25,0
8,8Nb,14,14Nb,0.433013,-0.25,0.25,0.25,0
9,9B,0,0Si,0.5,0.0,0.0,0.5,1
9,9B,1,1Nb,0.433013,-0.25,-0.25,0.25,1
9,9B,2,2Nb,0.433013,-0.25,0.25,0.25,1
9,9B,3,3Nb,0.433013,0.25,0.25,0.25,1
9,9B,4,4Nb,0.433013,0.25,-0.25,0.25,1
9,9B,5,5Nb,0.829156,-0.25,-0.25,0.75,1
9,9B,6,6Nb,0.829156,-0.25,0.25,0.75,1
9,9B,7,7Nb,0.829156,0.25,0.25,0.75,1
9,9B,8,8Nb,0.829156,0.25,-0.25,0.75,1
9,9B,10,10Nb,0.707107,0.0,-0.5,0.5,1
9,9B,11,11Nb,0.707107,-0.5,0.0,0.5,1
9,9B,12,12Nb,0.707107,0.0,0.5,0.5,1
9,9B,13,13Nb,0.707107,0.5,0.0,0.5,1
9,9B,14,14Nb,1.0,0.0,0.0,1.0,1
10,10Nb,0,0Si,0.5,0.0,0.5,0.0,0
10,10Nb,1,1Nb,0.433013,-0.25,0.25,-0.25,0
10,10Nb,2,2Nb,0.829156,-0.25,0.75,-0.25,0
10,10Nb,3,3Nb,0.829156,0.25,0.75,-0.25,0
10,10Nb,4,4Nb,0.433013,0.25,0.25,-0.25,0
10,10Nb,5,5Nb,0.433013,-0.25,0.25,0.25,0
10,10Nb,6,6Nb,0.829156,-0.25,0.75,0.25,0
10,10Nb,7,7Nb,0.829156,0.25,0.75,0.25,0
10,10Nb,8,8Nb,0.433013,0.25,0.25,0.25,0
10,10Nb,9,9B,0.707107,0.0,0.5,-0.5,0
10,10Nb,11,11Nb,0.707107,-0.5,0.5,0.0,0
10,10Nb,12,12Nb,1.0,0.0,1.0,0.0,0
10,10Nb,13,13Nb,0.707107,0.5,0.5,0.0,0
10,10Nb,14,14Nb,0.707107,0.0,0.5,0.5,0
11,11Nb,0,0Si,0.5,0.5,0.0,0.0,0
11,11Nb,1,1Nb,0.433013,0.25,-0.25,-0.25,0
11,11Nb,2,2Nb,0.433013,0.25,0.25,-0.25,0
11,11Nb,3,3Nb,0.829156,0.75,0.25,-0.25,0
11,11Nb,4,4Nb,0.829156,0.75,-0.25,-0.25,0
11,11Nb,5,5Nb,0.433013,0.25,-0.25,0.25,0
11,11Nb,6,6Nb,0.433013,0.25,0.25,0.25,0
11,11Nb,7,7Nb,0.829156,0.75,0.25,0.25,0
11,11Nb,8,8Nb,0.829156,0.75,-0.25,0.25,0
11,11Nb,9,9B,0.707107,0.5,0.0,-0.5,0
11,11Nb,10,10Nb,0.707107,0.5,-0.5,0.0,0
11,11Nb,12,12Nb,0.707107,0.5,0.5,0.0,0
11,11Nb,13,13Nb,1.0,1.0,0.0,0.0,0
11,11Nb,14,14Nb,0.707107,0.5,0.0,0.5,0
12,12Nb,0,0Si,0.5,0.0,-0.5,0.0,0
12,12Nb,1,1Nb,0.829156,-0.25,-0.75,-0.25,0
12,12Nb,2,2Nb,0.433013,-0.25,-0.25,-0.25,0
12,12Nb,3,3Nb,0.433013,0.25,-0.25,-0.25,0
12,12Nb,4,4Nb,0.829156,0.25,-0.75,-0.25,0
12,12Nb,5,5Nb,0.829156,-0.25,-0.75,0.25,0
12,12Nb,6,6Nb,0.433013,-0.25,-0.25,0.25,0
12,12Nb,7,7Nb,0.433013,0.25,-0.25,0.25,0
12,12Nb,8,8Nb,0.829156,0.25,-0.75,0.25,0
12,12Nb,9,9B,0.707107,0.0,-0.5,-0.5,0
12,12Nb,10,10Nb,1.0,0.0,-1.0,0.0,0
12,12Nb,11,11Nb,0.707107,-0.5,-0.5,0.0,0
12,12Nb,13,13Nb,0.707107,0.5,-0.5,0.0,0
12,12Nb,14,14Nb,0.707107,0.0,-0.5,0.5,0
13,13Nb,0,0Si,0.5,-0.5,0.0,0.0,0
13,13Nb,1,1Nb,0.829156,-0.75,-0.25,-0.25,0
13,13Nb,2,2Nb,0.829156,-0.75,0.25,-0.25,0
13,13Nb,3,3Nb,0.433013,-0.25,0.25,-0.25,0
13,13Nb,4,4Nb,0.433013,-0.25,-0.25,-0.25,0
13,13Nb,5,5Nb,0.829156,-0.75,-0.25,0.25,0
13,13Nb,6,6Nb,0.829156,-0.75,0.25,0.25,0
13,13Nb,7,7Nb,0.433013,-0.25,0.25,0.25,0
13,13Nb,8,8Nb,0.433013,-0.25,-0.25,0.25,0
13,13Nb,9,9B,0.707107,-0.5,0.0,-0.5,0
13,13Nb,10,10Nb,0.707107,-0.5,-0.5,0.0,0
13,13Nb,11,11Nb,1.0,-1.0,0.0,0.0,0
13,13Nb,12,12Nb,0.707107,-0.5,0.5,0.0,0
13,13Nb,14,14Nb,0.707107,-0.5,0.0,0.5,0
14,14Nb,0,0Si,0.5,0.0,0.0,-0.5,0
14,14Nb,1,1Nb,0.829156,-0.25,-0.25,-0.75,0
14,14Nb,2,2Nb,0.829156,-0.25,0.25,-0.75,0
14,14Nb,3,3Nb,0.829156,0.25,0.25,-0.75,0
14,14Nb,4,4Nb,0.829156,0.25,-0.25,-0.75,0
14,14Nb,5,5Nb,0.433013,-0.25,-0.25,-0.25,0
14,14Nb,6,6Nb,0.433013,-0.25,0.25,-0.25,0
14,14Nb,7,7Nb,0.433013,0.25,0.25,-0.25,0
14,14Nb,8,8Nb,0.433013,0.25,-0.25,-0.25,0
14,14Nb,9,9B,1.0,0.0,0.0,-1.0,0
14,14Nb,10,10Nb,0.707107,0.0,-0.5,-0.5,0
14,14Nb,11,11Nb,0.707107,-0.5,0.0,-0.5,0
14,14Nb,12,12Nb,0.707107,0.0,0.5,-0.5,0
14,14Nb,13,13Nb,0.707107,0.5,0.0,-0.5,0
