src,atom_id1,tgt,atom_id2,weight,x,y,z,isMasked
13,Mo13,10,Mo10,0.707107,0.0,0.5,0.5,0
13,Mo13,11,Mo11,0.707107,0.5,0.0,0.5,0
13,Mo13,12,Mo12,0.707107,0.0,-0.5,0.5,0
13,Mo13,14,Mo14,1.0,0.0,0.0,1.0,0
14,Mo14,0,Cr0,0.5,0.0,0.0,-0.5,0
14,Mo14,1,Mo1,0.433013,-0.25,-0.25,-0.25,0
14,Mo14,2,Mo2,0.433013,-0.25,0.25,-0.25,0
14,Mo14,3,Mo3,0.433013,0.25,0.25,-0.25,0
14,Mo14,4,Mo4,0.433013,0.25,-0.25,-0.25,0
14,Mo14,5,Mo5,0.829156,-0.25,-0.25,-0.75,0
14,Mo14,6,Mo6,0.829156,-0.25,0.25,-0.75,0
14,Mo14,7,Mo7,0.829156,0.25,0.25,-0.75,0
14,Mo14,8,Mo8,0.829156,0.25,-0.25,-0.75,0
14,Mo14,9,Mn9,0.707107,-0.5,0.0,-0.5,0
14,Mo14,10,Mo10,0.707107,0.0,0.5,-0.5,0
14,Mo14,11,Mo11,0.707107,0.5,0.0,-0.5,0
14,Mo14,12,Mo12,0.707107,0.0,-0.5,-0.5,0
14,Mo14,13,Mo13,1.0,0.0,0.0,-1.0,0
